i.x
-837.5,037087
-836.1,246098
-835.3,141593
-834.1,246098
-833.5,037087
-832.1,246098
-831.1,246098
-830.5,037087
-829.3,141593
-828.5,037087
-827.5,037087
-826.1,246098
-825.3,141593
-824.1,246098
-823.3,141593
-822.1,246098
-821.1,246098
-820.3,141593
-819. NaN
-818.3,141593
-817.5,037087
-816.3,141593
-815.5,037087
-814.5,037087
-813.5,037087
-812.5,037087
-811.3,141593
-810.3,141593
-809.3,141593
-808.1,246098
-807.5,037087
-806.3,141593
-805.5,037087
-804.1,246098
-803.5,037087
-802.5,037087
-801.5,037087
-800.1,246098
-799.3,141593
-798.1,246098
-797.3,141593
-796.1,246098
-795.3,141593
-794.3,141593
-793.3,141593
-792.5,037087
-791.5,037087
-790.5,037087
-789.3,141593
-788.1,246098
-787.5,037087
-786.1,246098
-785.1,246098
-784.3,141593
-783.1,246098
-782.1,246098
-781.3,141593
-780.1,246098
-779.1,246098
-778.3,141593
-777.1,246098
-776.5,037087
-775.5,037087
-774.1,246098
-773.5,037087
-772.3,141593
-771.1,246098
-770.1,246098
-769.5,037087
-768.3,141593
-767.3,141593
-766.3,141593
-765.1,246098
-764.1,246098
-763.1,246098
-762.3,141593
-761.1,246098
-760.1,246098
-759.3,141593
-758.1,246098
-757.3,141593
-756.3,141593
-755.3,141593
-754.3,141593
-753.5,037087
-752.3,141593
-751.3,141593
-750.5,037087
-749.3,141593
-748.3,141593
-747.1,246098
-746.3,141593
-745.5,037087
-744.1,246098
-743.1,246098
-742.1,246098
-741.3,141593
-740.3,141593
-739.1,246098
-738.1,246098
-737.3,141593
-736.5,037087
-735.3,141593
-734.1,246098
-733.3,141593
-732.5,037087
-731.1,246098
-730.5,037087
-729.3,141593
-728.5,037087
-727.1,246098
-726.1,246098
-725.3,141593
-724.3,141593
-723.1,246098
-722.1,246098
-721.5,037087
-720.3,141593
-719.1,246098
-718.5,037087
-717.3,141593
-716.3,141593
-715.5,037087
-714.5,037087
-713.5,037087
-712.5,037087
-711.3,141593
-710.3,141593
-709.3,141593
-708.3,141593
-707.5,037087
-706.5,037087
-705.5,037087
-704.1,246098
-703.5,037087
-702.1,246098
-701.1,246098
-700.1,246098
-699.1,246098
-698.5,037087
-697.1,246098
-696.1,246098
-695.3,141593
-694.3,141593
-693.3,141593
-692.3,141593
-691.3,141593
-690.1,246098
-689.3,141593
-688.1,246098
-687.1,246098
-686.5,037087
-685.3,141593
-684.1,246098
-683.3,141593
-682.1,246098
-681.3,141593
-680.5,037087
-679.3,141593
-678.1,246098
-677.3,141593
-676.3,141593
-675.5,037087
-674.5,037087
-673.5,037087
-672.3,141593
-671.3,141593
-670.3,141593
-669.5,037087
-668.5,037087
-667.3,141593
-666.5,037087
-665.5,037087
-664.3,141593
-663.1,246098
-662.5,037087
-661.1,246098
-660.3,141593
-659.3,141593
-658.3,141593
-657.3,141593
-656.1,246098
-655.3,141593
-654.3,141593
-653. NaN
-652.3,141593
-651.1,246098
-650.5,037087
-649.3,141593
-648.5,037087
-647.3,141593
-646.5,037087
-645.3,141593
-644.5,037087
-643.3,141593
-642.5,037087
-641.5,037087
-640.3,141593
-639.1,246098
-638.5,037087
-637.1,246098
-636.3,141593
-635.3,141593
-634.5,037087
-633.3,141593
-632.3,141593
-631.3,141593
-630.3,141593
-629.1,246098
-628.1,246098
-627.5,037087
-626.1,246098
-625.3,141593
-624.1,246098
-623.5,037087
-622.5,037087
-621.3,141593
-620.3,141593
-619. NaN
-618.5,037087
-617.3,141593
-616.1,246098
-615.3,141593
-614.3,141593
-613.3,141593
-612.5,037087
-611.5,037087
-610.3,141593
-609.5,037087
-608.1,246098
-607.3,141593
-606.1,246098
-605.1,246098
-604. NaN
-603.3,141593
-602.3,141593
-601.3,141593
-600.5,037087
-599.1,246098
-598.1,246098
-597.3,141593
-596.5,037087
-595.1,246098
-594.1,246098
-593.3,141593
-592.3,141593
-591.5,037087
-590.3,141593
-589.5,037087
-588.3,141593
-587.3,141593
-586.5,037087
-585.3,141593
-584.3,141593
-583.1,246098
-582.3,141593
-581.3,141593
-580.1,246098
-579.1,246098
-578.5,037087
-577.3,141593
-576.3,141593
-575.1,246098
-574.5,037087
-573. NaN
-572.1,246098
-571.3,141593
-570. NaN
-569.3,141593
-568.3,141593
-567.1,246098
-566.5,037087
-565.3,141593
-564.1,246098
-563.5,037087
-562.1,246098
-561.1,246098
-560.1,246098
-559.1,246098
-558.5,037087
-557.1,246098
-556.1,246098
-555.1,246098
-554.5,037087
-553.1,246098
-552.3,141593
-551.5,037087
-550.3,141593
-549.3,141593
-548.3,141593
-547.5,037087
-546.5,037087
-545.3,141593
-544.5,037087
-543.3,141593
-542.3,141593
-541.5,037087
-540.3,141593
-539.5,037087
-538.3,141593
-537.3,141593
-536.1,246098
-535.1,246098
-534.3,141593
-533.1,246098
-532.5,037087
-531.3,141593
-530.3,141593
-529.5,037087
-528.1,246098
-527.1,246098
-526.1,246098
-525.5,037087
-524.3,141593
-523.1,246098
-522.1,246098
-521.5,037087
-520.3,141593
-519.3,141593
-518.3,141593
-517.1,246098
-516.3,141593
-515.5,037087
-514.1,246098
-513.5,037087
-512.1,246098
-511.5,037087
-510.1,246098
-509.1,246098
-508.5,037087
-507.5,037087
-506.5,037087
-505.3,141593
-504.1,246098
-503.3,141593
-502.1,246098
-501.5,037087
-500.5,037087
-499.5,037087
-498.5,037087
-497.1,246098
-496.1,246098
-495.5,037087
-494.3,141593
-493.5,037087
-492.5,037087
-491.1,246098
-490.5,037087
-489.5,037087
-488.3,141593
-487.1,246098
-486.3,141593
-485.3,141593
-484.5,037087
-483.3,141593
-482.1,246098
-481.1,246098
-480.5,037087
-479.3,141593
-478.1,246098
-477.5,037087
-476.3,141593
-475.3,141593
-474.3,141593
-473.3,141593
-472.3,141593
-471.1,246098
-470.1,246098
-469.5,037087
-468.1,246098
-467.5,037087
-466.5,037087
-465.1,246098
-464.3,141593
-463.3,141593
-462.1,246098
-461.3,141593
-460.1,246098
-459.3,141593
-458.3,141593
-457.5,037087
-456.1,246098
-455.1,246098
-454.5,037087
-453.3,141593
-452.3,141593
-451.1,246098
-450.3,141593
-449.5,037087
-448.3,141593
-447.1,246098
-446.3,141593
-445.3,141593
-444.1,246098
-443. NaN
-442.3,141593
-441.3,141593
-440.5,037087
-439.3,141593
-438.5,037087
-437.1,246098
-436.5,037087
-435.5,037087
-434.3,141593
-433.3,141593
-432.3,141593
-431. NaN
-430.1,246098
-429.3,141593
-428.3,141593
-427.3,141593
-426.5,037087
-425.1,246098
-424.1,246098
-423.1,246098
-422. NaN
-421.3,141593
-420.5,037087
-419.1,246098
-418.5,037087
-417.3,141593
-416.3,141593
-415.5,037087
-414.1,246098
-413.5,037087
-412.3,141593
-411.3,141593
-410.1,246098
-409.5,037087
-408.5,037087
-407.3,141593
-406.5,037087
-405.3,141593
-404.3,141593
-403.3,141593
-402.5,037087
-401.5,037087
-400.3,141593
-399.3,141593
-398.3,141593
-397.5,037087
-396.5,037087
-395.1,246098
-394.3,141593
-393.3,141593
-392.5,037087
-391.1,246098
-390.1,246098
-389.5,037087
-388.1,246098
-387.5,037087
-386.1,246098
-385.1,246098
-384.1,246098
-383.1,246098
-382.1,246098
-381.1,246098
-380.3,141593
-379.1,246098
-378.5,037087
-377.5,037087
-376.3,141593
-375.1,246098
-374.1,246098
-373.5,037087
-372.1,246098
-371.5,037087
-370.3,141593
-369.1,246098
-368.1,246098
-367.5,037087
-366.3,141593
-365.3,141593
-364.3,141593
-363.1,246098
-362.5,037087
-361.5,037087
-360.5,037087
-359.3,141593
-358.5,037087
-357.5,037087
-356.1,246098
-355.3,141593
-354.3,141593
-353.3,141593
-352.5,037087
-351.5,037087
-350.5,037087
-349.3,141593
-348.1,246098
-347.1,246098
-346.3,141593
-345.5,037087
-344.3,141593
-343.1,246098
-342.1,246098
-341.3,141593
-340.3,141593
-339.1,246098
-338.5,037087
-337.1,246098
-336.3,141593
-335.1,246098
-334.5,037087
-333.3,141593
-332.1,246098
-331.5,037087
-330.1,246098
-329.3,141593
-328.3,141593
-327.5,037087
-326.5,037087
-325.5,037087
-324.3,141593
-323.1,246098
-322.5,037087
-321.3,141593
-320.5,037087
-319.1,246098
-318.3,141593
-317.1,246098
-316.5,037087
-315.5,037087
-314.1,246098
-313.5,037087
-312.3,141593
-311.1,246098
-310.5,037087
-309.5,037087
-308.1,246098
-307.5,037087
-306.5,037087
-305.5,037087
-304.1,246098
-303.5,037087
-302.1,246098
-301.1,246098
-300.5,037087
-299. NaN
-298.3,141593
-297.1,246098
-296.5,037087
-295.1,246098
-294.5,037087
-293.3,141593
-292.1,246098
-291.3,141593
-290.3,141593
-289.5,037087
-288.3,141593
-287.3,141593
-286.1,246098
-285.1,246098
-284.1,246098
-283.1,246098
-282.5,037087
-281.3,141593
-280.3,141593
-279.1,246098
-278.1,246098
-277.3,141593
-276.1,246098
-275.1,246098
-274.1,246098
-273.3,141593
-272.1,246098
-271.1,246098
-270.3,141593
-269.3,141593
-268.5,037087
-267.1,246098
-266.5,037087
-265.1,246098
-264.3,141593
-263.3,141593
-262.3,141593
-261.1,246098
-260.3,141593
-259.5,037087
-258.3,141593
-257.1,246098
-256.3,141593
-255.5,037087
-254.3,141593
-253.1,246098
-252.3,141593
-251.5,037087
-250.1,246098
-249.5,037087
-248.3,141593
-247.3,141593
-246.5,037087
-245.3,141593
-244.1,246098
-243.5,037087
-242.3,141593
-241.3,141593
-240.5,037087
-239.3,141593
-238.5,037087
-237.5,037087
-236.3,141593
-235.3,141593
-234.1,246098
-233.3,141593
-232.3,141593
-231.1,246098
-230.1,246098
-229.1,246098
-228.5,037087
-227.5,037087
-226.3,141593
-225.3,141593
-224.5,037087
-223.1,246098
-222.1,246098
-221.3,141593
-220.3,141593
-219.3,141593
-218.1,246098
-217.1,246098
-216.1,246098
-215.5,037087
-214.3,141593
-213.1,246098
-212.1,246098
-211.1,246098
-210.3,141593
-209.5,037087
-208.5,037087
-207.1,246098
-206.1,246098
-205.3,141593
-204.1,246098
-203.3,141593
-202.3,141593
-201.5,037087
-200.5,037087
-199.1,246098
-198.3,141593
-197.5,037087
-196.5,037087
-195.3,141593
-194.3,141593
-193.3,141593
-192.5,037087
-191.3,141593
-190.5,037087
-189.5,037087
-188.1,246098
-187.5,037087
-186.1,246098
-185.3,141593
-184.5,037087
-183.3,141593
-182.1,246098
-181.3,141593
-180.3,141593
-179.3,141593
-178.3,141593
-177.1,246098
-176.5,037087
-175.5,037087
-174.1,246098
-173.3,141593
-172.5,037087
-171.3,141593
-170.3,141593
-169.1,246098
-168.3,141593
-167.1,246098
-166.5,037087
-165.1,246098
-164.1,246098
-163.3,141593
-162.1,246098
-161.1,246098
-160.1,246098
-159.5,037087
-158.5,037087
-157.5,037087
-156.5,037087
-155.1,246098
-154.1,246098
-153.3,141593
-152.5,037087
-151.5,037087
-150.1,246098
-149.5,037087
-148.3,141593
-147.5,037087
-146.5,037087
-145.3,141593
-144.3,141593
-143.5,037087
-142.5,037087
-141.3,141593
-140.5,037087
-139.5,037087
-138.5,037087
-137.1,246098
-136.5,037087
-135.3,141593
-134.1,246098
-133.3,141593
-132.3,141593
-131.3,141593
-130.3,141593
-129.3,141593
-128.1,246098
-127.1,246098
-126.5,037087
-125.5,037087
-124.3,141593
-123.5,037087
-122.3,141593
-121.3,141593
-120.3,141593
-119.5,037087
-118.3,141593
-117.1,246098
-116.1,246098
-115.3,141593
-114.3,141593
-113.5,037087
-112.1,246098
-111.1,246098
-110.1,246098
-109.3,141593
-108.1,246098
-107.5,037087
-106.1,246098
-105.1,246098
-104.3,141593
-103.3,141593
-102.5,037087
-101.3,141593
-100.1,246098
-99.3,141593
-98.3,141593
-97.1,246098
-96.3,141593
-95.5,037087
-94.1,246098
-93.5,037087
-92.1,246098
-91.1,246098
-90.1,246098
-89.5,037087
-88.5,037087
-87.5,037087
-86.5,037087
-85.3,141593
-84.5,037087
-83.5,037087
-82. NaN
-81.3,141593
-80.1,246098
-79.3,141593
-78.1,246098
-77.3,141593
-76.5,037087
-75.3,141593
-74.5,037087
-73.5,037087
-72.5,037087
-71.3,141593
-70.3,141593
-69.3,141593
-68.1,246098
-67.3,141593
-66.3,141593
-65.5,037087
-64.3,141593
-63.3,141593
-62.1,246098
-61.1,246098
-60.1,246098
-59.3,141593
-58.1,246098
-57.3,141593
-56.5,037087
-55.3,141593
-54.1,246098
-53.5,037087
-52.3,141593
-51.5,037087
-50.5,037087
-49.3,141593
-48.3,141593
-47.5,037087
-46.3,141593
-45.1,246098
-44.3,141593
-43.3,141593
-42.3,141593
-41.5,037087
-40.5,037087
-39.5,037087
-38.5,037087
-37.5,037087
-36.5,037087
-35.5,037087
-34.3,141593
-33.5,037087
-32.1,246098
-31.3,141593
-30.3,141593
-29.3,141593
-28.3,141593
-27. NaN
-26.3,141593
-25.5,037087
-24.3,141593
-23.1,246098
-22.3,141593
-21.3,141593
-20.3,141593
-19.1,246098
-18.3,141593
-17.3,141593
-16.1,246098
-15.5,037087
-14.1,246098
-13.1,246098
-12.5,037087
-11.1,246098
-10.3,141593
-9.1,246098
-8.1,246098
-7.5,037087
-6.5,037087
-5.1,246098
-4.3,141593
-3.3,141593
-2.3,141593
-1.1,246098
0.1,246098
1.1,246098
2.5,037087
3.3,141593
4.1,246098
5.5,037087
6.5,037087
7.5,037087
8.5,037087
9.1,246098
10.1,246098
11.5,037087
12.3,141593
13.1,246098
14.3,141593
15.1,246098
16.5,037087
17.3,141593
18.3,141593
19.3,141593
20.3,141593
21.1,246098
22.3,141593
23.1,246098
24.5,037087
25.5,037087
26.1,246098
27.1,246098
28.3,141593
29.5,037087
30.5,037087
31.5,037087
32.3,141593
33.1,246098
34.1,246098
35.3,141593
36.3,141593
37.3,141593
38.3,141593
39.3,141593
40.5,037087
41.5,037087
42.3,141593
43.5,037087
44.5,037087
45.5,037087
46.3,141593
47.5,037087
48.5,037087
49.5,037087
50.1,246098
51.1,246098
52.5,037087
53.5,037087
54.3,141593
55.5,037087
56.1,246098
57.3,141593
58.3,141593
59.1,246098
60.3,141593
61.3,141593
62.3,141593
63.3,141593
64.3,141593
65.1,246098
66.3,141593
67.3,141593
68.1,246098
69.5,037087
70.3,141593
71.5,037087
72.1,246098
73.5,037087
74.3,141593
75.3,141593
76.5,037087
77.3,141593
78.3,141593
79.3,141593
80.3,141593
81.3,141593
82.5,037087
83.3,141593
84.3,141593
85.1,246098
86.1,246098
87.5,037087
88.3,141593
89.3,141593
90.3,141593
91.1,246098
92.1,246098
93.5,037087
94.5,037087
95.5,037087
96.3,141593
97.5,037087
98.5,037087
99.1,246098
100.3,141593
101.5,037087
102.3,141593
103.1,246098
104.5,037087
105.5,037087
106.3,141593
107.3,141593
108.5,037087
109.3,141593
110.5,037087
111.1,246098
112.5,037087
113.5,037087
114.3,141593
115.3,141593
116.1,246098
117.3,141593
118.3,141593
119.5,037087
120.3,141593
121.3,141593
122.3,141593
123.3,141593
124.1,246098
125.3,141593
126.5,037087
127.5,037087
128.3,141593
129.3,141593
130.3,141593
131.3,141593
132.5,037087
133.1,246098
134. NaN
135.5,037087
136.1,246098
137.1,246098
138.5,037087
139.1,246098
140.5,037087
141.1,246098
142.3,141593
143.5,037087
144.3,141593
145.1,246098
146.3,141593
147.5,037087
148.5,037087
149.1,246098
150.5,037087
151.3,141593
152.3,141593
153.1,246098
154.5,037087
155. NaN
156.1,246098
157.5,037087
158.3,141593
159.1,246098
160.5,037087
161.5,037087
162.3,141593
163.5,037087
164.3,141593
165.3,141593
166.3,141593
167.5,037087
168.3,141593
169.1,246098
170.5,037087
171.3,141593
172.5,037087
173.1,246098
174.5,037087
175.3,141593
176.3,141593
177.5,037087
178.3,141593
179.5,037087
180.1,246098
181.1,246098
182.5,037087
183.1,246098
184.3,141593
185.3,141593
186.3,141593
187.3,141593
188.1,246098
189.1,246098
190.1,246098
191.5,037087
192.3,141593
193.1,246098
194.3,141593
195.1,246098
196.5,037087
197.5,037087
198.3,141593
199.1,246098
200.3,141593
201.1,246098
202.3,141593
203.1,246098
204.3,141593
205.1,246098
206.3,141593
207.1,246098
208.5,037087
209.3,141593
210.5,037087
211.3,141593
212.1,246098
213.3,141593
214.5,037087
215.3,141593
216.1,246098
217.1,246098
218.1,246098
219.1,246098
220.3,141593
221.3,141593
222.1,246098
223.1,246098
224.3,141593
225.5,037087
226.1,246098
227.1,246098
228.3,141593
229.1,246098
230.3,141593
231.3,141593
232.5,037087
233.3,141593
234.1,246098
235.5,037087
236.5,037087
237.1,246098
238.1,246098
239.5,037087
240.3,141593
241.5,037087
242.3,141593
243.5,037087
244.5,037087
245.5,037087
246.5,037087
247.5,037087
248.3,141593
249.3,141593
250.1,246098
251.3,141593
252.1,246098
253.5,037087
254.5,037087
255.1,246098
256.3,141593
257.1,246098
258.3,141593
259.1,246098
260.1,246098
261.3,141593
262.3,141593
263.3,141593
264.5,037087
265.5,037087
266.1,246098
267.5,037087
268.1,246098
269.1,246098
270.3,141593
271.1,246098
272.1,246098
273.5,037087
274.5,037087
275.1,246098
276.3,141593
277.1,246098
278.5,037087
279.3,141593
280.1,246098
281.5,037087
282.5,037087
283.1,246098
284.5,037087
285.3,141593
286.3,141593
287.3,141593
288.1,246098
289.5,037087
290.1,246098
291.1,246098
292.1,246098
293.3,141593
294.5,037087
295.3,141593
296.3,141593
297.1,246098
298.3,141593
299.3,141593
300.3,141593
301.3,141593
302.3,141593
303.5,037087
304.1,246098
305.3,141593
306.5,037087
307.3,141593
308.5,037087
309.5,037087
310.5,037087
311.3,141593
312.1,246098
313.3,141593
314.5,037087
315.3,141593
316.1,246098
317.5,037087
318.3,141593
319.1,246098
320.3,141593
321.1,246098
322.3,141593
323.3,141593
324.1,246098
325.3,141593
326.5,037087
327.5,037087
328.3,141593
329.3,141593
330.5,037087
331.3,141593
332.5,037087
333.3,141593
334.3,141593
335.3,141593
336.5,037087
337.5,037087
338.3,141593
339.1,246098
340.5,037087
341.1,246098
342.3,141593
343.5,037087
344.3,141593
345.1,246098
346.5,037087
347.3,141593
348.3,141593
349.5,037087
350.3,141593
351.3,141593
352.5,037087
353.1,246098
354.3,141593
355.1,246098
356.1,246098
357.1,246098
358.3,141593
359.3,141593
360.5,037087
361.3,141593
362.5,037087
363.1,246098
364.5,037087
365.3,141593
366.5,037087
367.5,037087
368.1,246098
369.1,246098
370.3,141593
371.1,246098
372.3,141593
373.1,246098
374.5,037087
375.3,141593
376.3,141593
377.5,037087
378.3,141593
379.5,037087
380.1,246098
381.3,141593
382.1,246098
383.3,141593
384.5,037087
385.1,246098
386.5,037087
387.5,037087
388.5,037087
389.3,141593
390.5,037087
391.1,246098
392.1,246098
393.3,141593
394.1,246098
395.1,246098
396.1,246098
397.3,141593
398.5,037087
399.3,141593
400.3,141593
401.3,141593
402.1,246098
403.3,141593
404.1,246098
405.1,246098
406.1,246098
407.1,246098
408.1,246098
409.3,141593
410.3,141593
411.1,246098
412.1,246098
413.5,037087
414.1,246098
415.1,246098
416.1,246098
417.3,141593
418.3,141593
419.1,246098
420.3,141593
421.3,141593
422.1,246098
423.5,037087
424.3,141593
425.1,246098
426.1,246098
427.3,141593
428.1,246098
429.1,246098
430.5,037087
431.1,246098
432.3,141593
433.1,246098
434.3,141593
435.3,141593
436.3,141593
437.1,246098
438.3,141593
439.1,246098
440.5,037087
441.3,141593
442.5,037087
443.5,037087
444.3,141593
445.5,037087
446.5,037087
447.3,141593
448.1,246098
449.1,246098
450.1,246098
451.1,246098
452.3,141593
453.1,246098
454.3,141593
455.3,141593
456.1,246098
457.1,246098
458.3,141593
459.5,037087
460.5,037087
461.5,037087
462.5,037087
463. NaN
464.3,141593
465.3,141593
466.3,141593
467.5,037087
468.3,141593
469.3,141593
470.3,141593
471.3,141593
472.3,141593
473.3,141593
474.3,141593
475.1,246098
476.3,141593
477.3,141593
478.3,141593
479.5,037087
480.3,141593
481.1,246098
482.5,037087
483.1,246098
484.3,141593
485.3,141593
486.5,037087
487.5,037087
488.3,141593
489.3,141593
490.1,246098
491.3,141593
492.1,246098
493.3,141593
494.5,037087
495.3,141593
496.1,246098
497.3,141593
498.3,141593
499.3,141593
500.3,141593
501.5,037087
502.3,141593
503.3,141593
504.1,246098
505.3,141593
506.5,037087
507.3,141593
508.5,037087
509.3,141593
510.5,037087
511.3,141593
512.3,141593
513.3,141593
514.1,246098
515.5,037087
516.5,037087
517.1,246098
518.5,037087
519.5,037087
520.3,141593
521.3,141593
522.1,246098
523.5,037087
524.5,037087
525.1,246098
526.5,037087
527.1,246098
528.1,246098
529.1,246098
530.3,141593
531.1,246098
532.5,037087
533.3,141593
534.5,037087
535.5,037087
536.5,037087
537.1,246098
538.5,037087
539.1,246098
540.5,037087
541.5,037087
542.5,037087
543.1,246098
544.1,246098
545.3,141593
546.1,246098
547.5,037087
548.3,141593
549.3,141593
550.3,141593
551.5,037087
552.3,141593
553.5,037087
554.3,141593
555.3,141593
556.3,141593
557.3,141593
558.1,246098
559.3,141593
560.3,141593
561.3,141593
562.3,141593
563.1,246098
564.3,141593
565.3,141593
566.5,037087
567.1,246098
568.5,037087
569.5,037087
570.5,037087
571.1,246098
572.3,141593
573.1,246098
574.3,141593
575.5,037087
576.3,141593
577.5,037087
578.3,141593
579.5,037087
580.3,141593
581.3,141593
582.3,141593
583.3,141593
584.3,141593
585.5,037087
586.3,141593
587.1,246098
588.3,141593
589.1,246098
590.3,141593
591.3,141593
592.5,037087
593.3,141593
594.1,246098
595.1,246098
596.3,141593
597.3,141593
598.5,037087
599.3,141593
600.5,037087
601.1,246098
602.3,141593
603.3,141593
604.5,037087
605.5,037087
606.5,037087
607.1,246098
608.5,037087
609.1,246098
610.3,141593
611.3,141593
612.5,037087
613.3,141593
614.1,246098
615.5,037087
616.3,141593
617.1,246098
618.1,246098
619.5,037087
620.3,141593
621.3,141593
622.1,246098
623.5,037087
624.3,141593
625.5,037087
626.3,141593
627.1,246098
628.3,141593
629.3,141593
630.1,246098
631.5,037087
632.3,141593
633.3,141593
634.3,141593
635.3,141593
636.5,037087
637.3,141593
638.3,141593
639.1,246098
640.3,141593
641.5,037087
642.5,037087
643.3,141593
644.3,141593
645.3,141593
646.5,037087
647.3,141593
648.5,037087
649.1,246098
650.1,246098
651.3,141593
652.3,141593
653.5,037087
654.3,141593
655.1,246098
656.3,141593
657.1,246098
658.3,141593
659.5,037087
660.5,037087
661.5,037087
662.5,037087
663.1,246098
664.1,246098
665.5,037087
666.5,037087
667.5,037087
668.3,141593
669.1,246098
670. NaN
671.3,141593
672.1,246098
673.1,246098
674.3,141593
675.5,037087
676. NaN
677.5,037087
678.1,246098
679.1,246098
680.1,246098
681.1,246098
682.3,141593
683.3,141593
684.5,037087
685.3,141593
686.5,037087
687.5,037087
688.3,141593
689.3,141593
690.1,246098
691.5,037087
692.1,246098
693.3,141593
694.3,141593
695.5,037087
696.5,037087
697.1,246098
698.3,141593
699.5,037087
700.3,141593
701.3,141593
702.3,141593
703.3,141593
704.5,037087
705.1,246098
706.5,037087
707.5,037087
708.1,246098
709.3,141593
710.3,141593
711.3,141593
712.3,141593
713.5,037087
714.3,141593
715.5,037087
716.3,141593
717.1,246098
718.5,037087
719.1,246098
720.1,246098
721.1,246098
722.5,037087
723.5,037087
724. NaN
725.3,141593
726.1,246098
727.1,246098
728.1,246098
729.5,037087
730.3,141593
731.1,246098
732.1,246098
733.1,246098
734.3,141593
735.5,037087
736.1,246098
737.5,037087
738.1,246098
739.1,246098
740.3,141593
741.5,037087
742.5,037087
743.3,141593
744.3,141593
745.5,037087
746.1,246098
747.3,141593
748.1,246098
749.3,141593
750.3,141593
751.3,141593
752.5,037087
753.5,037087
754.1,246098
755.1,246098
756.5,037087
757.3,141593
758.1,246098
759.3,141593
760.3,141593
761.5,037087
762.5,037087
763.3,141593
764.3,141593
765.1,246098
766.1,246098
767.3,141593
768.1,246098
769.5,037087
770.1,246098
771.5,037087
772.5,037087
773.1,246098
774.5,037087
775.3,141593
776.3,141593
777.1,246098
778.3,141593
779.1,246098
780.3,141593
781.5,037087
782.3,141593
783.1,246098
784.3,141593
785.5,037087
786.3,141593
787.5,037087
788.3,141593
789.1,246098
790.5,037087
791.3,141593
792.3,141593
793.5,037087
794.5,037087
795.3,141593
796.1,246098
797.3,141593
798.5,037087
799.3,141593
800.3,141593
801.1,246098
802.5,037087
803.1,246098
804.5,037087
805.1,246098
806.3,141593
807.5,037087
808.1,246098
809.3,141593
810.3,141593
811.3,141593
812.5,037087
813.5,037087
814.5,037087
815.1,246098
816.3,141593
817.1,246098
818.3,141593
819.1,246098
820.3,141593
821.3,141593
822.1,246098
823.3,141593
824.5,037087
825.5,037087
826.3,141593
827.3,141593
828.3,141593
829.5,037087
830.1,246098
831.1,246098
832.5,037087
833.3,141593
834.1,246098
835.5,037087
836.1,246098
837.3,141593
838.3,141593
839.5,037087
840.1,246098
841.5,037087
842.5,037087
843.3,141593
844.5,037087
845.1,246098
846.5,037087
847. NaN
848.3,141593
849.3,141593
850.5,037087
851.1,246098
852.5,037087
853.3,141593
854.1,246098
855.3,141593
856.3,141593
857.1,246098
